Tweet ID,User,Content,Posted At (EST),Posted Date,Posted Time,Imported At (EST),Imported Date,Imported Time
2073951629645087106,elonmusk,Starbase https://t.co/9p6H17gFG8,"7/5/2026, 10:06:15 PM",7/5/2026,10:06:15 PM,"7/5/2026, 10:10:29 PM",7/5/2026,10:10:29 PM
2073950878491439177,elonmusk,Obviously true to any student of history https://t.co/i3CdA5rl2t,"7/5/2026, 10:03:16 PM",7/5/2026,10:03:16 PM,"7/5/2026, 10:05:35 PM",7/5/2026,10:05:35 PM
2073950268618641807,elonmusk,RT @SpaceX: Falcon 9 launches 29 @Starlink satellites and @BesxarFoundry’s Flight 1 from Florida https://t.co/SpPDVwm3M1,"7/5/2026, 10:00:50 PM",7/5/2026,10:00:50 PM,"7/5/2026, 10:01:19 PM",7/5/2026,10:01:19 PM
2073949647832231955,elonmusk,"Apart from a few tiny blips, America has been below replacement rate for ~55 years https://t.co/rQTzFjqQa6","7/5/2026, 9:58:22 PM",7/5/2026,9:58:22 PM,"7/5/2026, 10:00:35 PM",7/5/2026,10:00:35 PM
2073949275294199923,elonmusk,"RT @naval: The problem with truth is, once you see it, you can’t unsee it.","7/5/2026, 9:56:54 PM",7/5/2026,9:56:54 PM,"7/5/2026, 10:00:35 PM",7/5/2026,10:00:35 PM
2073946428947169525,elonmusk,"RT @EndWokeness: 4,800+ black women killed by black men in the US since 2024

0 killed by white supremacists","7/5/2026, 9:45:35 PM",7/5/2026,9:45:35 PM,"7/5/2026, 9:46:10 PM",7/5/2026,9:46:10 PM
2073945670877155728,elonmusk,Traitors before invaders https://t.co/QSHfK3MIPf,"7/5/2026, 9:42:34 PM",7/5/2026,9:42:34 PM,"7/5/2026, 9:45:28 PM",7/5/2026,9:45:28 PM
2073945072882602333,elonmusk,"RT @HealthRanger: Ford is done.
GM is done.
Honda is done.
Toyota is dying.

Now FOUR of my employees have bought Tesla Model Y vehicles. T…","7/5/2026, 9:40:12 PM",7/5/2026,9:40:12 PM,"7/5/2026, 9:40:26 PM",7/5/2026,9:40:26 PM
2073944113154601436,elonmusk,RT @elonmusk: @XFreeze Space is the only way to scale at scale,"7/5/2026, 9:36:23 PM",7/5/2026,9:36:23 PM,"7/5/2026, 9:40:26 PM",7/5/2026,9:40:26 PM
2073896843822731428,elonmusk,🇺🇸🇺🇸 Hell yeah!! 🇺🇸🇺🇸 https://t.co/chlgUjpeb3,"7/5/2026, 6:28:33 PM",7/5/2026,6:28:33 PM,"7/5/2026, 6:30:24 PM",7/5/2026,6:30:24 PM
2073723522653069812,elonmusk,https://t.co/N4P0qXubBE,"7/5/2026, 6:59:50 AM",7/5/2026,6:59:50 AM,"7/5/2026, 7:00:17 AM",7/5/2026,7:00:17 AM
2073722073864929580,elonmusk,Done with Grok Imagine https://t.co/szw33LKDRA,"7/5/2026, 6:54:04 AM",7/5/2026,6:54:04 AM,"7/5/2026, 6:55:18 AM",7/5/2026,6:55:18 AM
2073715880375259525,elonmusk,RT @PeterDiamandis: Only AI can keep up with AI. That's what will guide the entire security model of the next decade.,"7/5/2026, 6:29:28 AM",7/5/2026,6:29:28 AM,"7/5/2026, 6:30:17 AM",7/5/2026,6:30:17 AM
2073715554972782597,elonmusk,"RT @pmarca: LONG LIVE FREEDOM, DAMMIT","7/5/2026, 6:28:10 AM",7/5/2026,6:28:10 AM,"7/5/2026, 6:30:17 AM",7/5/2026,6:30:17 AM
2073715493920522646,elonmusk,"RT @barisakis: The Founders didn’t promise happiness, they protected the pursuit of it. No other nation’s founding document made one’s righ…","7/5/2026, 6:27:56 AM",7/5/2026,6:27:56 AM,"7/5/2026, 6:30:17 AM",7/5/2026,6:30:17 AM
2073715060418183508,elonmusk,"RT @NASAAdmin: Happy 250th birthday America! As a nation, we have so much history to celebrate, and at @NASA, we are just getting started.…","7/5/2026, 6:26:12 AM",7/5/2026,6:26:12 AM,"7/5/2026, 6:26:37 AM",7/5/2026,6:26:37 AM
2073714970177720390,elonmusk,"RT @MichaelDell: Happy 250th Birthday, America! 🇺🇸🎆

250 years of freedom, courage, and the American dream.  

Grateful for every founder,…","7/5/2026, 6:25:51 AM",7/5/2026,6:25:51 AM,"7/5/2026, 6:26:37 AM",7/5/2026,6:26:37 AM
2073713876911403472,elonmusk,"RT @TheAliceSmith: Patriotism is love for your country’s culture and people. It is defensive.

Nationalism is love for your country’s state…","7/5/2026, 6:21:30 AM",7/5/2026,6:21:30 AM,"7/5/2026, 6:25:46 AM",7/5/2026,6:25:46 AM
2073713770342551913,elonmusk,"RT @RayDalio: I love everything about the 4th of July, and the 250th anniversary is especially great for me because I am joining with famil…","7/5/2026, 6:21:05 AM",7/5/2026,6:21:05 AM,"7/5/2026, 6:21:22 AM",7/5/2026,6:21:22 AM
2073713545934667789,elonmusk,🇺🇸🇺🇸 https://t.co/ppbevGwZr7,"7/5/2026, 6:20:11 AM",7/5/2026,6:20:11 AM,"7/5/2026, 6:21:00 AM",7/5/2026,6:21:00 AM
2073713060276248687,elonmusk,"RT @JDVance: Today and every day, we are proud of our American heritage. Here’s to the next 250 years of American greatness🇺🇸 https://t.co/…","7/5/2026, 6:18:15 AM",7/5/2026,6:18:15 AM,"7/5/2026, 6:21:00 AM",7/5/2026,6:21:00 AM
2073712945197166992,elonmusk,"RT @SecRubio: For 250 years, America has been the greatest nation on Earth — and with God’s grace, it will be for 250 more.

Happy Independ…","7/5/2026, 6:17:48 AM",7/5/2026,6:17:48 AM,"7/5/2026, 6:21:00 AM",7/5/2026,6:21:00 AM
2073703765962797178,elonmusk,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/WPunmPdQwy,"7/5/2026, 5:41:20 AM",7/5/2026,5:41:20 AM,"7/5/2026, 5:45:17 AM",7/5/2026,5:45:17 AM
2073702180062958056,elonmusk,"RT @elonmusk: @TheAliceSmith I read the Declaration of Independence out loud today with heartfelt conviction.

It is a work not just of gen…","7/5/2026, 5:35:01 AM",7/5/2026,5:35:01 AM,"7/5/2026, 5:35:15 AM",7/5/2026,5:35:15 AM
2073684363385200983,elonmusk,"RT @cb_doge: ""One of the most American values that I love is Optimism. We're gonna make the future good."" 

一 Elon Musk https://t.co/2ZYLoT…","7/5/2026, 4:24:14 AM",7/5/2026,4:24:14 AM,"7/5/2026, 4:25:21 AM",7/5/2026,4:25:21 AM
2073520923513425995,elonmusk,"RT @iam_smx: Elon Musk is an American by blood

His grandfather, Joshua Haldeman (6’6”) and father to Maye Musk, was born in 1902 in Pequot…","7/4/2026, 5:34:46 PM",7/4/2026,5:34:46 PM,"7/4/2026, 5:35:12 PM",7/4/2026,5:35:12 PM
2073509041457025242,elonmusk,"RT @Tesla: Teslas are the most American-made cars

🇺🇸 Happy 250th birthday, America 🇺🇸 https://t.co/e4NhqSJidx","7/4/2026, 4:47:34 PM",7/4/2026,4:47:34 PM,"7/4/2026, 4:50:14 PM",7/4/2026,4:50:14 PM
2073311697474076672,elonmusk,God Bless America https://t.co/ffqS5KzKB5,"7/4/2026, 3:43:23 AM",7/4/2026,3:43:23 AM,"7/4/2026, 3:45:14 AM",7/4/2026,3:45:14 AM
2073310587841577241,elonmusk,"RT @ajassy: Project Hail Mary is now on Prime Video, free for Prime members everywhere.

It’s my favorite movie that I've seen in a long ti…","7/4/2026, 3:38:59 AM",7/4/2026,3:38:59 AM,"7/4/2026, 3:40:20 AM",7/4/2026,3:40:20 AM
2073309064059310361,elonmusk,RT @pmarca: God bless America. https://t.co/RGZeBdEIKG,"7/4/2026, 3:32:55 AM",7/4/2026,3:32:55 AM,"7/4/2026, 3:35:15 AM",7/4/2026,3:35:15 AM
2073309046258680156,elonmusk,"RT @naval: Happy Birthday America, Land of the Free.

Don’t give up on the First, Second, Fourth, and Ninth Amendments. 

They’re unique, a…","7/4/2026, 3:32:51 AM",7/4/2026,3:32:51 AM,"7/4/2026, 3:35:15 AM",7/4/2026,3:35:15 AM
2073245901016166547,elonmusk,https://t.co/N4P0qXubBE,"7/3/2026, 11:21:56 PM",7/3/2026,11:21:56 PM,"7/3/2026, 11:25:03 PM",7/3/2026,11:25:03 PM
2073202960033873962,elonmusk,"RT @boringcompany: Precast concrete operation at TBC Dubai. The first phase of Dubai Loop will utilize ~25,000 segments, each weighing ~4,0…","7/3/2026, 8:31:18 PM",7/3/2026,8:31:18 PM,"7/3/2026, 8:35:03 PM",7/3/2026,8:35:03 PM
2073202672929501588,elonmusk,"RT @ashleevance: America needs to build again, and it is building. 

We kick off our @corememory  4th of July American manufacturing extrav…","7/3/2026, 8:30:10 PM",7/3/2026,8:30:10 PM,"7/3/2026, 8:30:28 PM",7/3/2026,8:30:28 PM
2073202514544165087,elonmusk,"RT @StarWalk: Uranus is finally getting the attention it deserves 🔵😄

Scientists want to send a mission called Uranus Orbiter and Probe — a…","7/3/2026, 8:29:32 PM",7/3/2026,8:29:32 PM,"7/3/2026, 8:30:03 PM",7/3/2026,8:30:03 PM
2073202292942315943,elonmusk,https://t.co/kDS4kdor2w,"7/3/2026, 8:28:39 PM",7/3/2026,8:28:39 PM,"7/3/2026, 8:30:03 PM",7/3/2026,8:30:03 PM
2073132524063060174,elonmusk,Good explanation of why some people find “wealth” inexplicable https://t.co/1EOKxTqwOb,"7/3/2026, 3:51:25 PM",7/3/2026,3:51:25 PM,"7/3/2026, 3:55:03 PM",7/3/2026,3:55:03 PM
2072927075317457223,elonmusk,True https://t.co/WlBgFbvskB,"7/3/2026, 2:15:02 AM",7/3/2026,2:15:02 AM,"7/3/2026, 2:15:36 AM",7/3/2026,2:15:36 AM
2072926919406801229,elonmusk,RT @cb_doge: BREAKING: Tesla Model Y was the best-selling vehicle overall in New Zealand for the month of June. https://t.co/ok6aBkcU9W,"7/3/2026, 2:14:25 AM",7/3/2026,2:14:25 AM,"7/3/2026, 2:15:36 AM",7/3/2026,2:15:36 AM
2072926417247989995,elonmusk,RT @pmarca: Turbo America. 🇺🇸🚀,"7/3/2026, 2:12:25 AM",7/3/2026,2:12:25 AM,"7/3/2026, 2:15:36 AM",7/3/2026,2:15:36 AM
2072926347169562859,elonmusk,"RT @XFreeze: Another major Grok Build update just landed, packed with new features, extensive bug fixes, and meaningful performance improve…","7/3/2026, 2:12:08 AM",7/3/2026,2:12:08 AM,"7/3/2026, 2:15:36 AM",7/3/2026,2:15:36 AM
2072890562290634891,elonmusk,RT @tesla_na: First builds of Model Y Long Wheelbase at Giga Texas https://t.co/oo1mGUWspX,"7/2/2026, 11:49:57 PM",7/2/2026,11:49:57 PM,"7/2/2026, 11:50:18 PM",7/2/2026,11:50:18 PM
2072818778925068596,elonmusk,"RT @Tesla: Q2 2026

Production: 451,758

Deliveries: 480,126

Energy storage deployments: 13.5 GWh

Our Q2 Company Update will be streamed…","7/2/2026, 7:04:42 PM",7/2/2026,7:04:42 PM,"7/2/2026, 7:05:21 PM",7/2/2026,7:05:21 PM
2072817687256834529,elonmusk,https://t.co/ftlBy167yO,"7/2/2026, 7:00:22 PM",7/2/2026,7:00:22 PM,"7/2/2026, 7:05:21 PM",7/2/2026,7:05:21 PM
2072817647033405864,elonmusk,"RT @XFreeze: Finally, Grok’s Speech-to-Text is now live in Grok Build

You can now just dictate prompts directly to your coding agents usin…","7/2/2026, 7:00:12 PM",7/2/2026,7:00:12 PM,"7/2/2026, 7:00:23 PM",7/2/2026,7:00:23 PM
2072803478020227395,elonmusk,RT @Tesla: Looking forward to the long weekend https://t.co/URzH6zOUdn,"7/2/2026, 6:03:54 PM",7/2/2026,6:03:54 PM,"7/2/2026, 6:05:55 PM",7/2/2026,6:05:55 PM
2072803370616700972,elonmusk,Model Y long wheelbase now available to order in the US https://t.co/NEjngvQ0a5,"7/2/2026, 6:03:29 PM",7/2/2026,6:03:29 PM,"7/2/2026, 6:05:55 PM",7/2/2026,6:05:55 PM
2072736244149502151,elonmusk,RT @SmallFryAI: @john_my07 I ran the same prompt through @imagine Agent mode and the results were pretty amazing! https://t.co/blif4G0bmD,"7/2/2026, 1:36:44 PM",7/2/2026,1:36:44 PM,"7/2/2026, 1:40:26 PM",7/2/2026,1:40:26 PM
2072728192817795112,elonmusk,"RT @satyanadella: The future of the firm is a learning loop in which human capital and token capital compound. 
 
With our new Frontier Co.…","7/2/2026, 1:04:45 PM",7/2/2026,1:04:45 PM,"7/2/2026, 1:05:46 PM",7/2/2026,1:05:46 PM
2072703838247600227,elonmusk,"RT @XFreeze: Paraguay is entering a new era of connectivity 🇵🇾

Paraguay is working with Starlink through MITIC and COPACO to bring high-sp…","7/2/2026, 11:27:58 AM",7/2/2026,11:27:58 AM,"7/2/2026, 11:30:46 AM",7/2/2026,11:30:46 AM
2072703767745556657,elonmusk,"RT @sfliberty: In 1825, a rich Welsh industrialist bought an entire American town to prove that socialism could work.

He had the money, th…","7/2/2026, 11:27:41 AM",7/2/2026,11:27:41 AM,"7/2/2026, 11:30:46 AM",7/2/2026,11:30:46 AM
2072703739866083721,elonmusk,True https://t.co/iK3IKGpk3n,"7/2/2026, 11:27:35 AM",7/2/2026,11:27:35 AM,"7/2/2026, 11:30:46 AM",7/2/2026,11:30:46 AM
2072702987915415887,elonmusk,Good analysis of rent control  https://t.co/vu4iReeoH3,"7/2/2026, 11:24:35 AM",7/2/2026,11:24:35 AM,"7/2/2026, 11:25:39 AM",7/2/2026,11:25:39 AM
2072696059835367870,elonmusk,Starship static fire https://t.co/0XXCtUTrg7,"7/2/2026, 10:57:04 AM",7/2/2026,10:57:04 AM,"7/2/2026, 11:00:34 AM",7/2/2026,11:00:34 AM
2072695783397159396,elonmusk,"RT @cb_doge: BREAKING: Japan is testing Starlink-powered fire hydrant signs as emergency communication hubs.

• Japan has approximately 120…","7/2/2026, 10:55:58 AM",7/2/2026,10:55:58 AM,"7/2/2026, 11:00:34 AM",7/2/2026,11:00:34 AM
2072505319633424772,elonmusk,"RT @SpaceX: Teams recently completed build and acceptance testing of our 1,000th Merlin 1D engine for Falcon’s first stage! With Falcon’s r…","7/1/2026, 10:19:08 PM",7/1/2026,10:19:08 PM,"7/1/2026, 10:20:28 PM",7/1/2026,10:20:28 PM
2072452799099769187,elonmusk,"RT @skupor: Last year, @elonmusk brought national attention to the paper-based federal retirement process hidden deep underground in Boyers…","7/1/2026, 6:50:26 PM",7/1/2026,6:50:26 PM,"7/1/2026, 6:50:48 PM",7/1/2026,6:50:48 PM
2072450156801446239,elonmusk,"Free money, housing, etc acts as a massive financial forcing function to draw illegals to America and Europe https://t.co/tbCn7asfuX","7/1/2026, 6:39:56 PM",7/1/2026,6:39:56 PM,"7/1/2026, 6:40:34 PM",7/1/2026,6:40:34 PM
2072447927713402911,elonmusk,"RT @PeterDiamandis: Peter: ""I heard you say you might want a mini woolly mammoth. Is that true?""

Elon: ""Yeah, I think it would be really c…","7/1/2026, 6:31:04 PM",7/1/2026,6:31:04 PM,"7/1/2026, 6:35:26 PM",7/1/2026,6:35:26 PM
2072445332315902174,elonmusk,https://t.co/cNEdVN6nop,"7/1/2026, 6:20:46 PM",7/1/2026,6:20:46 PM,"7/1/2026, 6:25:27 PM",7/1/2026,6:25:27 PM
2072444694882341044,elonmusk,"RT @XFreeze: Tesla’s Supercharger network just delivered a monster Q2

In Q2 2026, Tesla Superchargers delivered 2 terawatt-hours of electr…","7/1/2026, 6:18:14 PM",7/1/2026,6:18:14 PM,"7/1/2026, 6:20:29 PM",7/1/2026,6:20:29 PM
2072379759825408253,elonmusk,"RT @Cernovich: The truth about Ellis Islanders.

- Around 2% were denied entry due to poor health or for holding anti-Christian ideology.…","7/1/2026, 2:00:12 PM",7/1/2026,2:00:12 PM,"7/1/2026, 2:00:48 PM",7/1/2026,2:00:48 PM
2072379307461423161,elonmusk,Orwell was a genius https://t.co/tdjCOKOEtX,"7/1/2026, 1:58:24 PM",7/1/2026,1:58:24 PM,"7/1/2026, 2:00:48 PM",7/1/2026,2:00:48 PM
2072371885028090334,elonmusk,"RT @tatereeves: One of the reasons we brought @xAIMemphis to Mississippi wasn’t just its record-breaking $20 billion investment.

It was al…","7/1/2026, 1:28:54 PM",7/1/2026,1:28:54 PM,"7/1/2026, 1:30:42 PM",7/1/2026,1:30:42 PM
2072367815194259480,elonmusk,RT @XFreeze: Elon Musk explains one of the most optimistic futures imaginable: Neuralink and Optimus restoring lost human abilities through…,"7/1/2026, 1:12:44 PM",7/1/2026,1:12:44 PM,"7/1/2026, 1:15:48 PM",7/1/2026,1:15:48 PM
2072322531206602948,elonmusk,"RT @KonstantinKisin: We tax cigarettes to reduce smoking.
We tax alcohol to reduce drinking.
We tax fuel to reduce driving.

What do you th…","7/1/2026, 10:12:47 AM",7/1/2026,10:12:47 AM,"7/1/2026, 10:15:32 AM",7/1/2026,10:15:32 AM
2072320086971658698,elonmusk,"RT @Kristof_Poland: Now The Fountainhead – arguably the better book:

1. There are two ways to exist: create from your own vision, or live…","7/1/2026, 10:03:05 AM",7/1/2026,10:03:05 AM,"7/1/2026, 10:03:23 AM",7/1/2026,10:03:23 AM
2072318859248644441,elonmusk,"RT @XFreeze: Creating AI voice agents has become ridiculously easy

xAI’s Grok Voice Agent Builder lets you deploy a human-like voice agent…","7/1/2026, 9:58:12 AM",7/1/2026,9:58:12 AM,"7/1/2026, 10:01:10 AM",7/1/2026,10:01:10 AM
2072318148725096531,elonmusk,"RT @XFreeze: Grok Build just got another workflow-focused update, bringing smarter controls, improved reliability, and better performance.…","7/1/2026, 9:55:23 AM",7/1/2026,9:55:23 AM,"7/1/2026, 9:56:12 AM",7/1/2026,9:56:12 AM
2072221866920649176,elonmusk,"RT @teslaownersSV: “Sometimes I wonder, maybe everything is conscious, or nothing is conscious. I prefer the former; it just seems more fun…","7/1/2026, 3:32:47 AM",7/1/2026,3:32:47 AM,"7/1/2026, 3:35:30 AM",7/1/2026,3:35:30 AM
2072214077372518657,elonmusk,Walking the Optimus production line in Fremont https://t.co/ABS0tuRibW,"7/1/2026, 3:01:50 AM",7/1/2026,3:01:50 AM,"7/1/2026, 3:05:56 AM",7/1/2026,3:05:56 AM
2072098108557967528,elonmusk,"RT @cb_doge: Neuralink 🧠✨

How it started  v/s. How it's going https://t.co/328yUwaH4X","6/30/2026, 7:21:01 PM",6/30/2026,7:21:01 PM,"6/30/2026, 7:25:31 PM",6/30/2026,7:25:31 PM
2072097988064018595,elonmusk,Grok https://t.co/LMtw2XTQMn,"6/30/2026, 7:20:32 PM",6/30/2026,7:20:32 PM,"6/30/2026, 7:20:57 PM",6/30/2026,7:20:57 PM
2072087338789015618,elonmusk,This is how USAID spent your tax dollars,"6/30/2026, 6:38:13 PM",6/30/2026,6:38:13 PM,"6/30/2026, 6:40:33 PM",6/30/2026,6:40:33 PM
2072086856553078942,elonmusk,Just hardcore engineering https://t.co/T5Z7742lJC,"6/30/2026, 6:36:18 PM",6/30/2026,6:36:18 PM,"6/30/2026, 6:40:33 PM",6/30/2026,6:40:33 PM
2072086313160040675,elonmusk,"Four-story elevator … wow

Real “man of the people” he is https://t.co/aDMG3ctYXo","6/30/2026, 6:34:09 PM",6/30/2026,6:34:09 PM,"6/30/2026, 6:35:20 PM",6/30/2026,6:35:20 PM
2072085322301849902,elonmusk,😑 https://t.co/EQSXkrFkoY,"6/30/2026, 6:30:12 PM",6/30/2026,6:30:12 PM,"6/30/2026, 6:30:31 PM",6/30/2026,6:30:31 PM
2072085205020750141,elonmusk,"RT @StarbaseTX: Earlier this month, the City of Starbase was excited to support residents, local fishermen, @SpaceX volunteers, and @SeaTur…","6/30/2026, 6:29:45 PM",6/30/2026,6:29:45 PM,"6/30/2026, 6:30:31 PM",6/30/2026,6:30:31 PM
2072037281490186681,elonmusk,"RT @DoctorJack16: My grandfather, communism, and the tremor that never left. A story I rarely share.

He was the principal of a private sch…","6/30/2026, 3:19:19 PM",6/30/2026,3:19:19 PM,"6/30/2026, 3:20:25 PM",6/30/2026,3:20:25 PM
2072036774604308879,elonmusk,"RT @AndrewKerrNC: NEW: @FreeBeacon has the receipts on Ro Khanna’s obscene, oligarchic wealth:

—his 2 kids (under 10yrs old) own 3 private…","6/30/2026, 3:17:18 PM",6/30/2026,3:17:18 PM,"6/30/2026, 3:20:25 PM",6/30/2026,3:20:25 PM
2072035027991290349,elonmusk,"RT @cb_doge: SpaceXAI has become a major force for good in Memphis and surrounding communities.

• SpaceXAI’s expansion is projected to pus…","6/30/2026, 3:10:21 PM",6/30/2026,3:10:21 PM,"6/30/2026, 3:10:54 PM",6/30/2026,3:10:54 PM
2072034905299563005,elonmusk,"Neuralink has solved through-dura electrode implantation!

This is a very big deal, as it greatly improves the safety and ease of interfacing with the brain. https://t.co/NV59xKAE22","6/30/2026, 3:09:52 PM",6/30/2026,3:09:52 PM,"6/30/2026, 3:10:22 PM",6/30/2026,3:10:22 PM
2072023827647799570,elonmusk,"RT @teslaownersSV: Nvidia CEO Jensen 
“@Tesla stack is the most advanced autonomous vehicle stack in the world. I’m fairly certain they wer…","6/30/2026, 2:25:51 PM",6/30/2026,2:25:51 PM,"6/30/2026, 2:26:44 PM",6/30/2026,2:26:44 PM
2072023421299417279,elonmusk,"RT @XFreeze: The media bias against Elon is absolutely insane

They don’t report on him
They hunt for ways to make him look evil
Is it a li…","6/30/2026, 2:24:14 PM",6/30/2026,2:24:14 PM,"6/30/2026, 2:25:26 PM",6/30/2026,2:25:26 PM
2072015711635914948,elonmusk,Half price Starlink for people in the Memphis region https://t.co/9yIQwIMHPR,"6/30/2026, 1:53:36 PM",6/30/2026,1:53:36 PM,"6/30/2026, 1:55:25 PM",6/30/2026,1:55:25 PM
2072015455494037819,elonmusk,"RT @xAIMemphis: Earlier this year, @SpaceX acquired @xAI (now SpaceXAI), which operates the Colossus datacenters in Memphis.
 
As SpaceX co…","6/30/2026, 1:52:35 PM",6/30/2026,1:52:35 PM,"6/30/2026, 1:55:25 PM",6/30/2026,1:55:25 PM
2072015266746159442,elonmusk,RT @cb_doge: BREAKING: Philippines becomes the first country in Southeast Asia to commercially launch Starlink Direct-to-Cell through a mob…,"6/30/2026, 1:51:50 PM",6/30/2026,1:51:50 PM,"6/30/2026, 1:55:25 PM",6/30/2026,1:55:25 PM
2072000588112343388,elonmusk,SpaceXAI https://t.co/IAoI427EVE,"6/30/2026, 12:53:30 PM",6/30/2026,12:53:30 PM,"6/30/2026, 12:55:25 PM",6/30/2026,12:55:25 PM
2072000185769586922,elonmusk,And that’s just the tip of the iceberg https://t.co/Xn5BFWW6Uk,"6/30/2026, 12:51:54 PM",6/30/2026,12:51:54 PM,"6/30/2026, 12:55:25 PM",6/30/2026,12:55:25 PM
2071994061624426582,elonmusk,https://t.co/VgpWIg2BFI,"6/30/2026, 12:27:34 PM",6/30/2026,12:27:34 PM,"6/30/2026, 12:30:25 PM",6/30/2026,12:30:25 PM
2071984597311557807,elonmusk,I will take that as a compliment https://t.co/kTZqkuPqMf,"6/30/2026, 11:49:58 AM",6/30/2026,11:49:58 AM,"6/30/2026, 11:50:19 AM",6/30/2026,11:50:19 AM
2071978911919923676,elonmusk,🎯 https://t.co/L2hSfNv8eL,"6/30/2026, 11:27:22 AM",6/30/2026,11:27:22 AM,"6/30/2026, 11:30:21 AM",6/30/2026,11:30:21 AM
2071968172647858409,elonmusk,https://t.co/05z7mrhVYu,"6/30/2026, 10:44:42 AM",6/30/2026,10:44:42 AM,"6/30/2026, 10:45:22 AM",6/30/2026,10:45:22 AM
2071965448120180964,elonmusk,https://t.co/6IvSYzq851,"6/30/2026, 10:33:52 AM",6/30/2026,10:33:52 AM,"6/30/2026, 10:35:20 AM",6/30/2026,10:35:20 AM
2071963472741470449,elonmusk,"RT @teslaownersSV: PEOPLE ARE BLAMING ELON MUSK FOR “DEATHS” FROM USAID CUTS — BUT THE DATA AND REALITY SAY OTHERWISE

Opponents are loudly…","6/30/2026, 10:26:01 AM",6/30/2026,10:26:01 AM,"6/30/2026, 10:30:19 AM",6/30/2026,10:30:19 AM
2071838058987577407,elonmusk,"RT @TruthFairy131: In the UK, Police officers would have special ""cop nights"" run by the Pakistani rape gangs where they were allowed to ga…","6/30/2026, 2:07:40 AM",6/30/2026,2:07:40 AM,"6/30/2026, 2:10:17 AM",6/30/2026,2:10:17 AM
2071836426316984797,elonmusk,The AOC puppet is just flat-out lying https://t.co/iDLFmwpVmy,"6/30/2026, 2:01:11 AM",6/30/2026,2:01:11 AM,"6/30/2026, 2:05:19 AM",6/30/2026,2:05:19 AM
2071836139556651512,elonmusk,"RT @Scobleizer: Being at the launch of Cybercab two years ago was magic.

A decade from now there will be millions of these things rolling…","6/30/2026, 2:00:03 AM",6/30/2026,2:00:03 AM,"6/30/2026, 2:00:19 AM",6/30/2026,2:00:19 AM
2071813050978480423,elonmusk,Cybercab with no steering wheel or pedals driving around Austin https://t.co/Oo7uPoOjhp,"6/30/2026, 12:28:18 AM",6/30/2026,12:28:18 AM,"6/30/2026, 12:30:20 AM",6/30/2026,12:30:20 AM
2071810356620546234,elonmusk,RT @GadSaad: Happy birthday to a truly legendary intellectual!,"6/30/2026, 12:17:36 AM",6/30/2026,12:17:36 AM,"6/30/2026, 12:20:24 AM",6/30/2026,12:20:24 AM
2071809876490063928,elonmusk,Yup https://t.co/MzapeGpo0f,"6/30/2026, 12:15:41 AM",6/30/2026,12:15:41 AM,"6/30/2026, 12:20:24 AM",6/30/2026,12:20:24 AM
2071800461573714291,elonmusk,"RT @iAnonPatriot: It’s fascinating how Democrats never call for George Soros to be taxed more. 

His net worth is $7.5 billion. https://t.c…","6/29/2026, 11:38:16 PM",6/29/2026,11:38:16 PM,"6/29/2026, 11:40:33 PM",6/29/2026,11:40:33 PM
2071794940930068983,elonmusk,https://t.co/DOKd8F3EGI,"6/29/2026, 11:16:20 PM",6/29/2026,11:16:20 PM,"6/29/2026, 11:20:39 PM",6/29/2026,11:20:39 PM
2071792015205966208,elonmusk,Exactly https://t.co/caMvmsIMxe,"6/29/2026, 11:04:43 PM",6/29/2026,11:04:43 PM,"6/29/2026, 11:05:26 PM",6/29/2026,11:05:26 PM
2071789851834187923,elonmusk,"RT @SawyerMerritt: Ford CEO Jim Farley in new interview on Chinese EV competition:

""There's no real competition from Tesla, GM or Ford wit…","6/29/2026, 10:56:07 PM",6/29/2026,10:56:07 PM,"6/29/2026, 11:00:31 PM",6/29/2026,11:00:31 PM
2071789793902534993,elonmusk,They are such liars! https://t.co/Ru9fk7fi1d,"6/29/2026, 10:55:53 PM",6/29/2026,10:55:53 PM,"6/29/2026, 11:00:31 PM",6/29/2026,11:00:31 PM
2071786841439642060,elonmusk,Bingo https://t.co/1xRaPOjJCP,"6/29/2026, 10:44:09 PM",6/29/2026,10:44:09 PM,"6/29/2026, 10:45:30 PM",6/29/2026,10:45:30 PM
2071786585817797021,elonmusk,"RT @SwipeWright: MacKenzie Scott has donated over $26 billion to nonprofits.

Around $1 billion of that ($786M confirmed but many donation…","6/29/2026, 10:43:08 PM",6/29/2026,10:43:08 PM,"6/29/2026, 10:45:30 PM",6/29/2026,10:45:30 PM
2071786396243632148,elonmusk,"RT @cb_doge: 85% of reported scam complaints involving social media were linked to Facebook, while 𝕏 had the lowest at just 0.1%.

• Facebo…","6/29/2026, 10:42:23 PM",6/29/2026,10:42:23 PM,"6/29/2026, 10:45:30 PM",6/29/2026,10:45:30 PM
2071786334067269771,elonmusk,"RT @JOBhakdi: Citizen Vigilante is now #1 on Apple and on Amazon Video.

A $750k movie beating blockbusters with hundreds of millions in pr…","6/29/2026, 10:42:08 PM",6/29/2026,10:42:08 PM,"6/29/2026, 10:45:30 PM",6/29/2026,10:45:30 PM
